Дата;Клиент;ID клиента;Кампания;ID кампании;Запись;ID записи;Потрачено, руб.;Выполненные заявки;Переходы по ссылкам; Вступления; Охват; Охват подписчиков;Отметки «Нравится»;Поделилось;Комментарии
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_35;4837009;171;1;4;0;4536;4388;1;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_26;4820934;754;1;3;0;3062;3039;3;1;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_24;4820942;857;1;7;0;3508;3207;1;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_32;4836993;428;1;1;0;3941;3814;1;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_21;4820949;788;1;2;0;2508;2352;2;0;1
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_20;4820858;1028;1;3;0;2224;2101;2;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_14;4820876;514;1;17;0;1690;1363;13;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_10;4820588;514;1;2;0;6101;6064;5;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_9;4820621;617;1;4;0;5988;5970;5;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_8;4820620;377;1;19;0;8127;8035;11;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_6;4820582;274;1;2;0;1904;1571;2;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_5;4820599;197;1;0;0;887;865;1;0;0
2024-02-17;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_1;4820575;514;1;5;0;2270;2025;3;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_11;4875297;771;1;21;0;4194;4064;6;1;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_32;4883897;1842;1;30;0;6921;6732;9;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_38;4883905;771;1;10;0;11741;10380;3;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_39;4883906;171;1;6;0;5470;5263;3;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_40;4883907;375;1;16;0;4003;3998;10;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_34;4883900;500;1;12;0;4094;3543;1;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_33;4883899;651;1;5;0;1976;1894;5;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_26;4881166;257;1;2;0;3831;3114;1;0;0
2024-02-17;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_19;4875306;188;1;3;0;951;909;0;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_25;4820943;1200;1;1;0;1328;1195;0;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_94;4889298;1285;1;3;0;2293;2187;7;1;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_92;4889311;171;1;2;0;3731;3549;1;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_89;4889148;977;1;3;0;8608;8608;8;2;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_88;4889131;857;1;8;0;12015;10955;4;1;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_83;4889124;942;1;7;0;5750;5315;4;0;1
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_84;4889125;1371;1;10;0;12020;11999;6;1;2
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_81;4889150;2571;1;6;0;4146;4058;5;0;2
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_78;4866575;1028;1;0;0;3427;3415;4;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_77;4866528;257;1;1;0;4484;4409;4;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_76;4866542;497;1;1;0;1718;1691;0;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_75;4866540;428;1;0;0;2920;2857;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_74;4866570;651;1;1;0;1600;1355;1;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_72;4866565;857;1;6;0;8381;7858;2;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_36;4836987;857;1;6;0;5227;5104;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_22;4820930;514;1;8;0;17541;16354;5;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_71;4866534;257;1;1;0;1858;1445;2;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_68;4861013;1885;1;1;0;9574;9025;2;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_67;4860994;1371;1;9;0;9759;9630;20;1;1
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_62;4861004;1697;1;5;0;776;771;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_59;4847783;444;1;7;0;3989;3957;7;0;1
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_56;4847780;325;1;1;0;5764;5485;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_55;4847779;685;1;8;0;4464;3871;14;2;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_54;4847778;942;1;8;0;4515;4243;5;1;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_52;4847775;1028;1;10;0;5989;5593;10;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_46;4844508;668;1;0;0;4329;4310;1;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_42;4844503;428;1;3;0;4228;4110;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_37;4836977;291;1;5;0;2218;2180;8;0;1
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_27;4820922;171;1;10;0;7528;7500;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_30;4820938;255;1;0;0;1076;1069;0;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_57;4847781;514;1;3;0;4881;4780;5;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_23;4820931;908;1;2;0;2003;1990;1;0;1
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_18;4820856;788;1;7;0;4342;4176;9;2;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_14;4820862;514;1;10;0;2213;2053;6;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_11;4820873;771;1;4;0;3711;3518;5;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_7;4820618;857;1;5;0;1698;1617;54;0;0
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_4;4820615;514;1;27;0;18701;18701;22;0;3
2024-02-18;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_2;4820611;2742;1;24;0;5979;5956;10;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_39;4883906;171;1;11;0;6960;6854;10;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_35;4883902;171;1;16;0;8635;8539;4;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_31;4883896;185;1;2;0;795;786;3;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_29;4881172;1028;1;12;0;1800;1757;2;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_17;4875304;171;1;5;0;1267;1194;0;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_16;4875303;171;1;8;0;1789;1287;2;0;0
2024-02-18;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_13;4875300;2571;1;32;0;6240;3768;5;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_77;4866543;257;1;3;0;4740;4740;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_67;4860965;1371;1;9;0;4725;3636;13;2;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_59;4847803;444;1;12;0;4505;4426;16;2;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_46;4844490;668;1;10;0;8333;8310;5;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_41;4844500;308;1;2;0;8315;7704;9;2;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_93;4889334;1200;1;1;0;1897;1807;7;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_90;4889149;377;1;1;0;2899;2859;7;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_88;4889178;857;1;5;0;7344;6464;3;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_87;4889146;342;1;2;0;4598;4479;4;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_85;4889143;248;1;2;0;2553;2502;5;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_82;4889122;651;1;3;0;2891;2590;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_80;4866577;1712;1;1;0;2127;2069;4;0;1
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_79;4866576;857;1;3;0;6516;6089;6;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_75;4866526;428;1;1;0;3223;2942;1;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_73;4866524;598;1;8;0;4097;3862;7;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_23;4820918;908;1;2;0;2728;2689;2;1;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_63;4861005;514;1;6;0;2690;2535;1;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_70;4861017;171;1;4;0;1853;1445;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_69;4861016;257;1;1;0;1284;1173;0;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_60;4847794;1714;1;11;0;8004;7095;3;0;1
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_58;4847802;257;1;0;0;1192;1058;0;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_53;4847737;685;1;5;0;2993;2741;11;1;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_48;4844568;426;1;5;0;2917;2804;1;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_47;4844509;257;1;1;0;1455;1383;1;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_43;4844552;1842;1;3;0;5859;5607;6;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_40;4837016;375;1;5;0;2474;2393;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_39;4837014;171;1;5;0;4983;4841;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_35;4836973;171;1;2;0;6137;6021;1;0;1
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_28;4820946;497;1;8;0;5999;5855;3;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_26;4820954;754;1;1;0;2321;2264;2;0;3
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_24;4820952;857;1;2;0;2181;1913;3;0;1
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_32;4837005;428;1;0;0;3507;3470;4;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_66;4860963;1541;1;28;0;13416;11919;16;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_21;4820929;788;1;6;0;3831;3691;5;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_20;4820892;1028;1;6;0;3788;3624;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_12;4820850;942;1;20;0;8176;7724;18;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_10;4820623;514;1;1;0;1715;1673;2;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_8;4820572;377;1;5;0;4286;4286;9;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_5;4820569;197;1;2;0;1436;1423;3;0;0
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_3;4820567;857;1;40;0;8408;8344;15;0;1
2024-02-19;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_1;4820593;514;1;3;0;1897;1751;1;0;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_15;4875302;514;1;40;0;14173;12998;8;0;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_32;4883897;1842;1;34;0;7627;7572;10;2;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_38;4883905;771;1;22;0;12279;11096;5;0;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_9;4875257;617;1;13;0;6847;6576;5;0;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_30;4881174;255;1;3;0;988;954;1;0;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_4;4875252;514;1;27;0;10637;10637;9;0;2
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_2;4875250;2742;1;29;0;3272;3224;6;0;0
2024-02-19;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_21;4881161;788;1;4;0;3426;3187;5;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_54;4889236;291;1;4;0;911;899;5;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_47;4889220;426;1;6;0;3812;3684;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_43;4889213;857;1;2;0;1916;1804;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_26;4881148;257;1;0;0;1959;1647;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_25;4881143;1200;1;1;0;1659;1458;2;1;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_19;4875306;188;1;1;0;1135;1126;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_41;4889197;308;1;2;0;4122;3416;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_34;4883900;500;1;10;0;6512;5888;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_24;4881141;857;1;4;0;3927;3723;6;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_16;4875303;171;1;7;0;1697;1276;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_14;4875301;514;1;29;0;1774;1607;9;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_12;4875298;325;1;15;0;4601;4556;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_11;4875297;771;1;32;0;6139;5885;11;2;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_10;4875246;514;1;4;0;2477;2414;0;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_7;4875255;600;1;16;0;2371;2245;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_6;4875254;308;1;4;0;1414;1109;0;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_3;4875251;857;1;24;0;2082;2040;4;0;0
2024-02-20;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_1;4875249;514;1;14;0;3483;3439;13;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_29;4820925;1028;1;4;0;1872;1830;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_80;4866549;1712;1;0;0;1509;1472;4;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_76;4866557;497;1;0;0;1823;1775;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_73;4866567;598;1;2;0;1659;1494;5;1;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_84;4889168;1371;1;23;0;17883;17443;12;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_82;4889140;720;1;3;0;1576;1401;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_56;4847800;325;1;2;0;2771;2673;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_54;4847798;942;1;2;0;2737;2592;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_53;4847777;685;1;4;0;4162;3920;8;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_49;4844497;771;1;3;0;0;0;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_47;4844493;257;1;1;0;1792;1706;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_42;4844548;428;1;3;0;5305;5097;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_8;4820585;377;1;6;0;3309;3182;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_7;4820618;857;1;6;0;2785;2761;26;1;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_6;4820570;308;1;0;0;1413;1164;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_72;4866523;857;1;10;0;7207;6769;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_12;4820884;942;1;31;0;14250;13865;15;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_39;4837002;171;1;1;0;2752;2646;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_35;4836985;171;1;2;0;3476;3242;5;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_34;4836984;2057;1;1;0;2743;2647;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_27;4820955;171;1;2;0;1946;1905;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_24;4820942;857;1;4;0;2624;2389;5;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_5;4820599;197;1;2;0;628;606;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_11;4820859;771;1;9;0;4152;4001;6;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_9;4820604;617;1;2;0;3181;3070;6;1;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_4;4820580;514;1;5;0;10067;10067;6;0;2
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_2;4820566;2742;1;15;0;3676;3559;6;0;1
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_94;4889335;1285;1;1;0;2896;2799;5;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_92;4889332;171;1;4;0;2954;2813;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_91;4889310;274;1;2;0;2521;2521;0;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_18;4820890;788;1;7;0;2871;2654;6;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_57;4847770;600;1;5;0;3610;3558;2;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_51;4847774;2571;1;10;0;1818;1815;8;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_43;4844480;1842;1;10;0;5326;5034;3;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_36;4836974;857;1;3;0;3035;2981;5;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_30;4820958;255;1;2;0;1393;1298;1;0;0
2024-02-20;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_22;4820950;514;1;7;0;7823;6885;7;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_42;4889198;428;1;1;0;4074;3889;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_33;4883899;668;1;3;0;1972;1911;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_31;4883896;185;1;0;0;743;730;2;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_29;4881172;1028;1;6;0;1301;1273;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_27;4881150;171;1;1;0;2513;2455;0;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_39;4883906;171;1;5;0;2408;2307;2;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_23;4881138;908;1;2;0;1642;1584;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t3_k2 group_21;4881134;788;1;0;0;3238;2940;4;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_18;4875305;788;1;12;0;3067;2911;3;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_13;4875300;2571;1;36;0;10337;4760;55;0;0
2024-02-21;1906-274 Школа массажа;2003705404;Массаж лица;1345434;t7.1_k7 group_5;4875253;197;1;4;0;1146;1126;3;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_64;4861006;171;1;1;0;343;279;4;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_63;4860952;514;1;9;0;3682;3651;3;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_10;4820623;514;1;1;0;2889;2857;0;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_79;4866546;857;1;2;0;8343;7625;4;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_78;4866545;1028;1;2;0;3488;3442;2;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_75;4866572;428;1;4;0;3645;3184;12;1;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_74;4866525;771;1;2;0;1522;1428;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_71;4866551;257;1;0;0;1815;1530;0;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_70;4860974;171;1;4;1;1024;644;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_69;4860999;257;1;0;0;905;769;0;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_85;4889154;248;1;0;0;1257;1196;4;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_81;4889139;2571;1;3;0;3183;3169;5;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_59;4847772;444;1;8;0;4965;4913;20;1;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k4 group_55;4847739;685;1;4;0;1716;1635;10;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t17_k18 group_48;4844511;426;1;3;0;2429;2318;1;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k1 group_40;4837003;375;1;2;0;2840;2808;4;0;0
2024-02-21;1906-274 Школа массажа;2003705404;ШВЗ;1340506;t9_k2 group_28;4820956;497;1;7;0;4284;4142;4;0;0
